FlightNumber,SeatNumber,Price,Status,Class,PassengerID
2110051022,41D,1770.37,NoShow,Economy,916511559
1722964912,28D,817.14,Landed,Economy,105214960
914649504,06B,6192.92,Boarded,First,707444730
799207482,05G,9768.32,Cancelled,First,731351733
179709420,29F,2678.49,Boarded,Economy,546969290
1330750826,24F,5673.88,Booked,Economy,588483617
191978082,06F,8155.66,Booked,First,618165459
1276695364,17A,5658.26,Boarded,Business,846168151
1533270106,26H,3218.21,Landed,Economy,701068622
1427510328,41J,607.79,Boarded,Economy,491783503
2035068273,34C,1357.65,Landed,Economy,268118202
570439216,42G,756.13,NoShow,Economy,982855913
843427351,04G,9870.82,Boarded,First,557338935
733158094,58D,9650.47,Boarded,Economy,728298748
2108621418,53B,8659.81,Cancelled,Economy,951335516
1914619122,18C,4505.38,NoShow,Business,568889118
2118728446,57A,6557.18,Landed,Economy,508126822
1724546911,44D,7218.6,Landed,Economy,321070008
1939274720,34H,1338.56,Boarded,Economy,346891161
2102627272,23C,940.93,CheckedIn,EconPlus,429316555
1477612776,59D,6140.43,Booked,Economy,191884440
614398562,51D,3824.29,Booked,Economy,307813627
1894665449,05H,7880.79,CheckedIn,First,692868791
310575362,46C,9645.95,Cancelled,Economy,844261176
1062916604,41G,3857.85,CheckedIn,Economy,301465445
767711668,04J,5444.15,Cancelled,First,119095571
830903594,00D,857.34,Cancelled,First,592661387
154068839,23D,5082.2,NoShow,EconPlus,458599211
1948813632,23G,6467.99,Cancelled,EconPlus,974850387
1988899429,30A,8849.74,Cancelled,Economy,301716779
1072659819,18J,5544.54,NoShow,Business,559919803
773115459,51J,5532.5,Landed,Economy,247785402
1941090957,22F,4485.06,CheckedIn,EconPlus,646154513
653326582,42J,3398.35,Cancelled,Economy,173469955
334037947,43C,4000.57,Boarded,Economy,990527547
1896165334,46A,7830.64,NoShow,Economy,870550110
1076994975,48F,6733.58,NoShow,Economy,414007492
1987689395,44A,9747.12,Boarded,Economy,977240952
950521294,44A,3446.27,Landed,Economy,577855241
1228648189,26B,2500.43,Booked,Economy,297825615
1784356502,37K,2162.33,Booked,Economy,233913664
2128566555,28F,6657.34,CheckedIn,Economy,890939001
1675507019,33J,2212.63,Cancelled,Economy,462151750
137733301,44J,1519.5,Booked,Economy,668448873
483188854,35D,5494.78,Boarded,Economy,599448863
1886778930,11D,4107.05,NoShow,Business,166397190
129687291,09K,5953.31,Boarded,First,540946778
662996229,32A,7150.79,NoShow,Economy,993415534
877439520,38D,2263.22,Booked,Economy,540641180
1688549446,16K,1882.78,Booked,Business,430211755
1678297584,00J,8108.82,NoShow,First,175624726
978949180,33D,1076.89,Cancelled,Economy,720301225
766960809,06J,2979.94,Landed,First,794408555
1383136841,32H,8502.94,Boarded,Economy,738181354
568463285,34F,5697.34,CheckedIn,Economy,888333742
240693343,33B,9681.43,Cancelled,Economy,663050287
161836089,02G,1976.19,NoShow,First,990098133
790715577,28K,7699.62,Landed,Economy,639992922
1397861049,57C,9015.01,Boarded,Economy,713593992
41629527,36B,3331.25,NoShow,Economy,121415430
1496930004,31H,6329.59,InFlight,Economy,792549514
739883543,04B,8265.46,Landed,First,388577966
1944801523,03J,3221.08,InFlight,First,177846393
1018436496,20G,5965.01,Landed,Business,198585628
1880802135,22B,5985.5,CheckedIn,EconPlus,178712410
720687282,53A,5555.68,NoShow,Economy,330612236
1700562359,00G,632.27,Boarded,First,739642188
742755068,59B,1949.31,Booked,Economy,789242910
1386572055,58A,6161.51,Cancelled,Economy,867950038
880857240,30H,9973.52,NoShow,Economy,647704046
836765895,33B,3531.93,Landed,Economy,876223326
1034777422,04H,9640.56,Booked,First,473546453
1444129207,54G,215.27,Cancelled,Economy,835159076
2025933108,02J,6907.48,Landed,First,216660435
1999587452,00D,8372.68,CheckedIn,First,753230597
136992605,08C,4920.66,Landed,First,291253931
1480260426,43C,2745.4,NoShow,Economy,847368268
256019552,28F,7140.72,InFlight,Economy,189193112
1944367522,56H,9333.2,CheckedIn,Economy,630344196
673651913,24C,3140.13,Booked,Economy,879983081
561240405,20F,2832.38,CheckedIn,Business,587154107
63336827,13D,6373.32,CheckedIn,Business,535983901
319631874,54B,9668.5,InFlight,Economy,374857132
1468834531,18C,503.87,Landed,Business,495879363
1021629084,13D,3947.56,NoShow,Business,143733572
1637111168,11A,609.87,InFlight,Business,602509522
1535362346,28C,7978.27,Booked,Economy,729853497
784800870,26D,9105.83,Landed,Economy,326283628
659762400,21D,5346.61,Booked,EconPlus,613318311
1172220031,35C,934.26,NoShow,Economy,950052636
1327875477,56F,7455.94,InFlight,Economy,565824280
58736207,21J,9800.92,InFlight,EconPlus,699970448
2142460913,28A,7642.21,Cancelled,Economy,311255846
901424774,35C,8966.78,Booked,Economy,843930502
1222544970,37J,3650.7,Boarded,Economy,847888011
554118800,23J,6832.83,NoShow,EconPlus,388999675
1621749836,33K,4007.33,InFlight,Economy,986584854
1499662874,06F,8124.45,NoShow,First,893681797
367488051,18J,6297.58,Landed,Business,512755577
2012491153,37K,5798.98,Landed,Economy,997100932
216639557,08K,8081.56,CheckedIn,First,155009337
242317060,53F,2298.81,NoShow,Economy,928929661
202022159,40K,2801.79,NoShow,Economy,313824839
149758191,10C,661.55,CheckedIn,Business,492463362
1107802048,39A,7615.94,CheckedIn,Economy,326880949
1564315630,05F,8148.38,NoShow,First,830361437
833192948,15J,7625.26,NoShow,Business,401976754
1339822003,32C,8204.23,Landed,Economy,467390856
430050795,06C,9513.36,CheckedIn,First,403311730
146185161,17C,979.63,NoShow,Business,197006448
1516770634,18B,3443.85,Boarded,Business,495422358
1719392625,20K,3265.96,CheckedIn,Business,977910243
138939684,52F,3601.8,Boarded,Economy,284798499
2143178802,46H,4131.71,Boarded,Economy,553535684
609089582,04K,5918.96,NoShow,First,580250246
1316321572,56D,8619.15,InFlight,Economy,516214152
1149070465,30F,228.24,InFlight,Economy,822929661
1684818444,55C,2431.25,Landed,Economy,414761848
1876138713,57F,2248.93,InFlight,Economy,465211043
2125062686,16A,6906.48,CheckedIn,Business,139090983
562520725,41C,3787.78,Cancelled,Economy,642264957
2042982921,00J,2313.65,Landed,First,538083815
1125057848,41B,7035.5,Boarded,Economy,696276480
700079557,25D,4562.43,InFlight,Economy,386657108
1661462044,34A,3158.33,CheckedIn,Economy,792168328
678134740,06J,558.18,Boarded,First,513555550
178694235,33B,9685.8,Booked,Economy,780685883
906932272,25F,5418.97,NoShow,Economy,980859206
572155437,39D,5959.49,CheckedIn,Economy,543806558
1820317378,38D,7098.28,Landed,Economy,346837209
469189440,11J,211.2,Landed,Business,763773155
787866163,17J,1693.91,NoShow,Business,120325543
1767887076,59F,8738.42,InFlight,Economy,884420715
1646492036,04H,1034.85,InFlight,First,323986200
877548460,59D,7540.31,Cancelled,Economy,707723558
466616250,58G,7242.59,InFlight,Economy,569221436
1705388179,22H,1366.43,InFlight,EconPlus,818149936
478513113,29G,8083.45,Booked,Economy,910267673
824204324,28B,5328.12,Boarded,Economy,570905937
387467613,12F,8629.19,InFlight,Business,627464830
1838098653,06G,1160.18,Booked,First,669287348
1681385754,15C,5142.53,CheckedIn,Business,944365590
1467522116,51G,7155.2,Cancelled,Economy,426642828
1457616267,42D,1597.36,NoShow,Economy,116108465
29391930,32G,5750.21,InFlight,Economy,207455207
36070847,13H,4576.29,Landed,Business,730734306
1552816659,44F,9338.56,Booked,Economy,169729696
364657984,57K,1984.29,Boarded,Economy,128301061
753798218,30A,9778.07,Cancelled,Economy,611195849
1784427306,03H,8556.8,Boarded,First,202625483
190412016,08A,1903.84,InFlight,First,775751002
58596333,53G,5863.8,Cancelled,Economy,739858554
1833088371,15K,7402.2,NoShow,Business,910744993
840684657,00H,7166.4,CheckedIn,First,658408966
1758385298,30A,4495.79,Landed,Economy,978626075
222726652,32A,4532.49,Boarded,Economy,857997933
91853775,38C,2236.85,Landed,Economy,987213247
1803951223,49J,1663.27,InFlight,Economy,560145319
1957930561,12D,5345.86,Booked,Business,724220469
1278766282,20G,3338.13,Booked,Business,110917805
953667254,46A,7606.75,Landed,Economy,176932421
968814117,02G,288.79,Landed,First,890773648
1020365867,25A,7793.77,Boarded,Economy,960037337
1366748663,38G,859.48,Cancelled,Economy,798561396
1415759449,38G,1161.85,NoShow,Economy,667067270
1674900161,19B,2606.15,CheckedIn,Business,414589337
372496324,31H,4382.73,Booked,Economy,973066596
1055921265,42F,4169.38,Landed,Economy,435272668
1973953689,37J,9033.23,InFlight,Economy,319397180
1627235041,07K,3704.11,Landed,First,323205243
779020552,59D,345.82,Landed,Economy,345791496
1378597289,59G,6010.58,Booked,Economy,514829746
1030362726,00C,6192.77,Landed,First,318459535
1019803861,55B,1577.28,Boarded,Economy,797751122
1959736445,49B,4463.44,Boarded,Economy,392059867
650523068,51C,6468.17,Boarded,Economy,544117835
905693257,46J,1472.27,InFlight,Economy,278757152
1606409227,41F,8849.43,CheckedIn,Economy,139848340
1845636992,30B,9858.64,Landed,Economy,935368845
288579070,26J,270.08,CheckedIn,Economy,327650967
778139311,04B,663.76,Booked,First,412085664
1156287720,27F,4890.6,Boarded,Economy,320922363
26140809,57A,8511.59,CheckedIn,Economy,387296998
1335072028,49G,8482.26,Boarded,Economy,257588541
1151057239,21C,6633.42,NoShow,EconPlus,350423213
602630930,50J,4932.83,Cancelled,Economy,394501252
1280499200,45H,4999.92,Landed,Economy,458296679
1160279076,49F,1923.54,Landed,Economy,499017658
1301244023,57F,3417.78,Landed,Economy,415387920
750412806,16D,3488.44,Cancelled,Business,431924930
926826930,51D,7716.34,Boarded,Economy,494405845
1340690706,16J,8736.81,InFlight,Business,605766258
1161058543,37J,7635.95,InFlight,Economy,218073644
601778160,20K,1120.67,InFlight,Business,367560034
683611489,38D,7180.77,CheckedIn,Economy,821878950
894468377,20K,5278.04,Landed,Business,410099888
982635449,00G,7583.38,Landed,First,706484679
1426927073,39C,3510.08,Landed,Economy,614712608
82279187,05H,4911.51,Landed,First,536980081
831191325,32D,7037.5,CheckedIn,Economy,338813305
1385560200,58G,2151.19,Cancelled,Economy,273256178
707270307,25J,7418.72,Booked,Economy,428761257
90447326,49J,8376.72,NoShow,Economy,376839996
1370136575,20J,1675.8,CheckedIn,Business,815562427
956276992,09F,8783.5,CheckedIn,First,499065068
970098604,52A,4587.83,Boarded,Economy,697395942
1540251896,33G,1383.75,InFlight,Economy,778502058
1744910295,27A,9456.42,Landed,Economy,491118188
947778641,31A,8089.04,Cancelled,Economy,271951894
1630320438,43H,3520.07,Booked,Economy,845347659
1121036872,27C,1275.64,Booked,Economy,345880371
507320994,57K,3134.14,Booked,Economy,135843670
1012340740,33A,6147.32,CheckedIn,Economy,949106889
222742327,43G,1211.66,Landed,Economy,283039396
1997640905,27D,4030.04,Landed,Economy,691646038
1208568400,53K,2626.95,Booked,Economy,409790711
833484538,07A,9490.65,InFlight,First,768688877
1977079177,25B,4035.86,NoShow,Economy,661328711
1166569800,01F,9723.31,Landed,First,471281093
1862941142,21B,1376.21,Cancelled,EconPlus,351494591
38591872,42D,4582.45,Boarded,Economy,335283907
821868158,17G,5590.8,Booked,Business,421331022
433700150,31J,4095.42,NoShow,Economy,552605458
829389201,09J,5868.38,Cancelled,First,697146501
752802677,03K,3814.62,CheckedIn,First,780585321
1154484888,37G,9054.84,CheckedIn,Economy,450828028
1915934610,49K,5380.12,Cancelled,Economy,604630504
1107321174,41B,1019.1,NoShow,Economy,321126910
56207708,49G,4979.4,Cancelled,Economy,275007064
